"game";"player";"color";"move";"turn"
109;"Robert James Fischer";"Black";"f5";20
113;"Fischer Robert J (USA)";"Black";"Nf6";2
113;"Fischer Robert J (USA)";"Black";"g6";4
113;"Fischer Robert J (USA)";"Black";"d5";6
113;"Fischer Robert J (USA)";"Black";"Ne4";8
113;"Fischer Robert J (USA)";"Black";"Nxc3";10
113;"Fischer Robert J (USA)";"Black";"dxc4";12
113;"Fischer Robert J (USA)";"Black";"Be6";14
113;"Fischer Robert J (USA)";"Black";"b6";16
113;"Fischer Robert J (USA)";"Black";"Bg7";18
113;"Fischer Robert J (USA)";"Black";"O-O";20
114;"Fischer Robert J (USA)";"Black";"Nf6";2
114;"Fischer Robert J (USA)";"Black";"e6";4
114;"Fischer Robert J (USA)";"Black";"d5";6
114;"Fischer Robert J (USA)";"Black";"c5";8
114;"Fischer Robert J (USA)";"Black";"Nxd5";10
114;"Fischer Robert J (USA)";"Black";"Nc6";12
114;"Fischer Robert J (USA)";"Black";"cxd4";14
114;"Fischer Robert J (USA)";"Black";"Be7";16
114;"Fischer Robert J (USA)";"Black";"a6";18
114;"Fischer Robert J (USA)";"Black";"O-O";20
115;"Fischer Robert J (USA)";"Black";"g6";2
115;"Fischer Robert J (USA)";"Black";"Bg7";4
115;"Fischer Robert J (USA)";"Black";"c5";6
115;"Fischer Robert J (USA)";"Black";"cxd4";8
115;"Fischer Robert J (USA)";"Black";"Nc6";10
115;"Fischer Robert J (USA)";"Black";"Bxc3+";12
115;"Fischer Robert J (USA)";"Black";"Nf6";14
115;"Fischer Robert J (USA)";"Black";"d6";16
115;"Fischer Robert J (USA)";"Black";"Be6";18
115;"Fischer Robert J (USA)";"Black";"Rc8";20
116;"Fischer Robert J (USA)";"Black";"Nf6";2
116;"Fischer Robert J (USA)";"Black";"e6";4
116;"Fischer Robert J (USA)";"Black";"Bb4";6
116;"Fischer Robert J (USA)";"Black";"b6";8
116;"Fischer Robert J (USA)";"Black";"Bb7";10
116;"Fischer Robert J (USA)";"Black";"O-O";12
116;"Fischer Robert J (USA)";"Black";"Bxc3";14
116;"Fischer Robert J (USA)";"Black";"Be4";16
116;"Fischer Robert J (USA)";"Black";"c5";18
116;"Fischer Robert J (USA)";"Black";"Bg6";20
117;"Fischer Robert J (USA)";"Black";"c5";2
117;"Fischer Robert J (USA)";"Black";"Nf6";4
117;"Fischer Robert J (USA)";"Black";"Nd5";6
117;"Fischer Robert J (USA)";"Black";"cxd4";8
117;"Fischer Robert J (USA)";"Black";"e6";10
117;"Fischer Robert J (USA)";"Black";"Nc6";12
117;"Fischer Robert J (USA)";"Black";"d6";14
117;"Fischer Robert J (USA)";"Black";"Be7";16
117;"Fischer Robert J (USA)";"Black";"dxe5";18
117;"Fischer Robert J (USA)";"Black";"Nxe5";20
118;"Fischer Robert J (USA)";"Black";"c5";2
118;"Fischer Robert J (USA)";"Black";"d6";4
118;"Fischer Robert J (USA)";"Black";"cxd4";6
118;"Fischer Robert J (USA)";"Black";"Nf6";8
118;"Fischer Robert J (USA)";"Black";"a6";10
118;"Fischer Robert J (USA)";"Black";"e6";12
118;"Fischer Robert J (USA)";"Black";"Qb6";14
118;"Fischer Robert J (USA)";"Black";"Qxb2";16
118;"Fischer Robert J (USA)";"Black";"Qa3";18
118;"Fischer Robert J (USA)";"Black";"gxf6";20
119;"Fischer Robert J (USA)";"Black";"c5";2
119;"Fischer Robert J (USA)";"Black";"d6";4
119;"Fischer Robert J (USA)";"Black";"cxd4";6
119;"Fischer Robert J (USA)";"Black";"Nf6";8
119;"Fischer Robert J (USA)";"Black";"a6";10
119;"Fischer Robert J (USA)";"Black";"Qc7";12
119;"Fischer Robert J (USA)";"Black";"g6";14
119;"Fischer Robert J (USA)";"Black";"Bg7";16
119;"Fischer Robert J (USA)";"Black";"O-O";18
119;"Fischer Robert J (USA)";"Black";"Nbd7";20
120;"Fischer Robert J (USA)";"Black";"Nf6";2
120;"Fischer Robert J (USA)";"Black";"g6";4
120;"Fischer Robert J (USA)";"Black";"d6";6
120;"Fischer Robert J (USA)";"Black";"Bg7";8
120;"Fischer Robert J (USA)";"Black";"c5";10
120;"Fischer Robert J (USA)";"Black";"O-O";12
120;"Fischer Robert J (USA)";"Black";"e6";14
120;"Fischer Robert J (USA)";"Black";"h6";16
120;"Fischer Robert J (USA)";"Black";"Nbd7";18
120;"Fischer Robert J (USA)";"Black";"exd5";20
121;"Fischer Robert J (USA)";"Black";"Nf6";2
121;"Fischer Robert J (USA)";"Black";"g6";4
121;"Fischer Robert J (USA)";"Black";"Bg7";6
121;"Fischer Robert J (USA)";"Black";"O-O";8
121;"Fischer Robert J (USA)";"Black";"d6";10
121;"Fischer Robert J (USA)";"Black";"e5";12
121;"Fischer Robert J (USA)";"Black";"c6";14
121;"Fischer Robert J (USA)";"Black";"Ng4";16
121;"Fischer Robert J (USA)";"Black";"f6";18
121;"Fischer Robert J (USA)";"Black";"f5";20
122;"Fischer Robert J (USA)";"Black";"g6";2
122;"Fischer Robert J (USA)";"Black";"Bg7";4
122;"Fischer Robert J (USA)";"Black";"Nf6";6
122;"Fischer Robert J (USA)";"Black";"O-O";8
122;"Fischer Robert J (USA)";"Black";"c6";10
122;"Fischer Robert J (USA)";"Black";"d5";12
122;"Fischer Robert J (USA)";"Black";"cxd5";14
122;"Fischer Robert J (USA)";"Black";"Ne4";16
122;"Fischer Robert J (USA)";"Black";"Nc6";18
122;"Fischer Robert J (USA)";"Black";"Na5";20
123;"Fischer Robert J (USA)";"Black";"g6";2
123;"Fischer Robert J (USA)";"Black";"Bg7";4
123;"Fischer Robert J (USA)";"Black";"c5";6
123;"Fischer Robert J (USA)";"Black";"Nc6";8
123;"Fischer Robert J (USA)";"Black";"e6";10
123;"Fischer Robert J (USA)";"Black";"Nge7";12
123;"Fischer Robert J (USA)";"Black";"Bxb2";14
123;"Fischer Robert J (USA)";"Black";"O-O";16
123;"Fischer Robert J (USA)";"Black";"d5";18
123;"Fischer Robert J (USA)";"Black";"Nxd5";20
124;"Fischer Robert J (USA)";"Black";"Nf6";2
124;"Fischer Robert J (USA)";"Black";"Nd5";4
124;"Fischer Robert J (USA)";"Black";"d6";6
124;"Fischer Robert J (USA)";"Black";"Nb6";8
124;"Fischer Robert J (USA)";"Black";"cxd6";10
124;"Fischer Robert J (USA)";"Black";"g6";12
124;"Fischer Robert J (USA)";"Black";"Bg7";14
124;"Fischer Robert J (USA)";"Black";"Bxd4";16
124;"Fischer Robert J (USA)";"Black";"O-O";18
124;"Fischer Robert J (USA)";"Black";"e5";20
125;"Fischer Robert J (USA)";"Black";"Nf6";2
125;"Fischer Robert J (USA)";"Black";"c5";4
125;"Fischer Robert J (USA)";"Black";"e6";6
125;"Fischer Robert J (USA)";"Black";"exd5";8
125;"Fischer Robert J (USA)";"Black";"d6";10
125;"Fischer Robert J (USA)";"Black";"g6";12
125;"Fischer Robert J (USA)";"Black";"a6";14
125;"Fischer Robert J (USA)";"Black";"Bg7";16
125;"Fischer Robert J (USA)";"Black";"O-O";18
125;"Fischer Robert J (USA)";"Black";"Bg4";20
126;"Fischer Robert J (USA)";"Black";"Nf6";2
126;"Fischer Robert J (USA)";"Black";"Nd5";4
126;"Fischer Robert J (USA)";"Black";"d6";6
126;"Fischer Robert J (USA)";"Black";"Nb6";8
126;"Fischer Robert J (USA)";"Black";"Bf5";10
126;"Fischer Robert J (USA)";"Black";"e6";12
126;"Fischer Robert J (USA)";"Black";"Be7";14
126;"Fischer Robert J (USA)";"Black";"O-O";16
126;"Fischer Robert J (USA)";"Black";"cxd6";18
126;"Fischer Robert J (USA)";"Black";"d5";20
128;"Fischer Robert J (USA)";"Black";"Nf6";2
128;"Fischer Robert J (USA)";"Black";"g6";4
128;"Fischer Robert J (USA)";"Black";"Bg7";6
128;"Fischer Robert J (USA)";"Black";"d6";8
128;"Fischer Robert J (USA)";"Black";"c5";10
128;"Fischer Robert J (USA)";"Black";"dxc5";12
128;"Fischer Robert J (USA)";"Black";"Kxd8";14
128;"Fischer Robert J (USA)";"Black";"Nfd7";16
128;"Fischer Robert J (USA)";"Black";"Nc6";18
128;"Fischer Robert J (USA)";"Black";"b6";20
129;"Fischer Robert J (USA)";"Black";"Nf6";2
129;"Fischer Robert J (USA)";"Black";"g6";4
129;"Fischer Robert J (USA)";"Black";"Bg7";6
129;"Fischer Robert J (USA)";"Black";"d6";8
129;"Fischer Robert J (USA)";"Black";"O-O";10
129;"Fischer Robert J (USA)";"Black";"e5";12
129;"Fischer Robert J (USA)";"Black";"Nbd7";14
129;"Fischer Robert J (USA)";"Black";"Nc5";16
129;"Fischer Robert J (USA)";"Black";"a5";18
129;"Fischer Robert J (USA)";"Black";"h6";20
130;"Fischer Robert J (USA)";"Black";"Nf6";2
130;"Fischer Robert J (USA)";"Black";"g6";4
130;"Fischer Robert J (USA)";"Black";"d5";6
130;"Fischer Robert J (USA)";"Black";"Nxd5";8
130;"Fischer Robert J (USA)";"Black";"Nxc3";10
130;"Fischer Robert J (USA)";"Black";"Bg7";12
130;"Fischer Robert J (USA)";"Black";"c5";14
130;"Fischer Robert J (USA)";"Black";"Nc6";16
130;"Fischer Robert J (USA)";"Black";"O-O";18
130;"Fischer Robert J (USA)";"Black";"Qc7";20
131;"Robert James Fischer";"Black";"c5";2
131;"Robert James Fischer";"Black";"d6";4
131;"Robert James Fischer";"Black";"Nc6";6
131;"Robert James Fischer";"Black";"g6";8
131;"Robert James Fischer";"Black";"Bg7";10
131;"Robert James Fischer";"Black";"Nf6";12
131;"Robert James Fischer";"Black";"gxf5";14
131;"Robert James Fischer";"Black";"O-O";16
131;"Robert James Fischer";"Black";"Na5";18
131;"Robert James Fischer";"Black";"Nxb3";20
132;"Robert James Fischer";"Black";"c5";2
132;"Robert James Fischer";"Black";"d6";4
132;"Robert James Fischer";"Black";"cxd4";6
132;"Robert James Fischer";"Black";"Nf6";8
132;"Robert James Fischer";"Black";"a6";10
132;"Robert James Fischer";"Black";"e5";12
132;"Robert James Fischer";"Black";"Be7";14
132;"Robert James Fischer";"Black";"Nbd7";16
132;"Robert James Fischer";"Black";"O-O";18
132;"Robert James Fischer";"Black";"b5";20
133;"Robert James Fischer";"Black";"c5";2
133;"Robert James Fischer";"Black";"d6";4
133;"Robert James Fischer";"Black";"cxd4";6
133;"Robert James Fischer";"Black";"Nf6";8
133;"Robert James Fischer";"Black";"a6";10
133;"Robert James Fischer";"Black";"e6";12
133;"Robert James Fischer";"Black";"Be7";14
133;"Robert James Fischer";"Black";"b5";16
133;"Robert James Fischer";"Black";"Qc7";18
133;"Robert James Fischer";"Black";"Nbd7";20
134;"Robert James Fischer";"Black";"e5";2
134;"Robert James Fischer";"Black";"Bxb4";4
134;"Robert James Fischer";"Black";"Nf6";6
134;"Robert James Fischer";"Black";"O-O";8
134;"Robert James Fischer";"Black";"d5";10
134;"Robert James Fischer";"Black";"Be7";12
134;"Robert James Fischer";"Black";"c5";14
134;"Robert James Fischer";"Black";"Nc6";16
134;"Robert James Fischer";"Black";"d4";18
134;"Robert James Fischer";"Black";"Bg4";20
135;"Robert James Fischer";"Black";"c5";2
135;"Robert James Fischer";"Black";"d6";4
135;"Robert James Fischer";"Black";"a6";6
135;"Robert James Fischer";"Black";"Nc6";8
135;"Robert James Fischer";"Black";"Bg4";10
135;"Robert James Fischer";"Black";"Bxf3";12
135;"Robert James Fischer";"Black";"g6";14
135;"Robert James Fischer";"Black";"Bg7";16
135;"Robert James Fischer";"Black";"e6";18
135;"Robert James Fischer";"Black";"Nge7";20
137;"Fischer Robert J (USA)";"Black";"Nf6";2
137;"Fischer Robert J (USA)";"Black";"c5";4
137;"Fischer Robert J (USA)";"Black";"cxd4";6
137;"Fischer Robert J (USA)";"Black";"Nc6";8
137;"Fischer Robert J (USA)";"Black";"g6";10
137;"Fischer Robert J (USA)";"Black";"d6";12
137;"Fischer Robert J (USA)";"Black";"Nxd4";14
137;"Fischer Robert J (USA)";"Black";"Bg7";16
137;"Fischer Robert J (USA)";"Black";"O-O";18
137;"Fischer Robert J (USA)";"Black";"Be6";20
140;"Fischer Robert J (USA)";"Black";"g6";2
140;"Fischer Robert J (USA)";"Black";"Bg7";4
140;"Fischer Robert J (USA)";"Black";"c5";6
140;"Fischer Robert J (USA)";"Black";"cxd4";8
140;"Fischer Robert J (USA)";"Black";"Nc6";10
140;"Fischer Robert J (USA)";"Black";"Bxc3+";12
140;"Fischer Robert J (USA)";"Black";"Nf6";14
140;"Fischer Robert J (USA)";"Black";"d6";16
140;"Fischer Robert J (USA)";"Black";"Be6";18
140;"Fischer Robert J (USA)";"Black";"Rc8";20
142;"Fischer Robert J (USA)";"Black";"Nf6";2
142;"Fischer Robert J (USA)";"Black";"g6";4
142;"Fischer Robert J (USA)";"Black";"Bg7";6
142;"Fischer Robert J (USA)";"Black";"d6";8
142;"Fischer Robert J (USA)";"Black";"O-O";10
142;"Fischer Robert J (USA)";"Black";"e5";12
142;"Fischer Robert J (USA)";"Black";"Nc6";14
142;"Fischer Robert J (USA)";"Black";"Ne7";16
142;"Fischer Robert J (USA)";"Black";"c5";18
142;"Fischer Robert J (USA)";"Black";"Ne8";20
143;"Fischer Robert J (USA)";"Black";"Nf6";2
143;"Fischer Robert J (USA)";"Black";"e6";4
143;"Fischer Robert J (USA)";"Black";"c5";6
143;"Fischer Robert J (USA)";"Black";"exd5";8
143;"Fischer Robert J (USA)";"Black";"g6";10
143;"Fischer Robert J (USA)";"Black";"Bg7";12
143;"Fischer Robert J (USA)";"Black";"d6";14
143;"Fischer Robert J (USA)";"Black";"Bd7";16
143;"Fischer Robert J (USA)";"Black";"Qc7";18
143;"Fischer Robert J (USA)";"Black";"O-O";20
144;"Fischer Robert J (USA)";"Black";"Nf6";2
144;"Fischer Robert J (USA)";"Black";"c5";4
144;"Fischer Robert J (USA)";"Black";"cxd4";6
144;"Fischer Robert J (USA)";"Black";"e6";8
144;"Fischer Robert J (USA)";"Black";"Bb4";10
144;"Fischer Robert J (USA)";"Black";"Ne4";12
144;"Fischer Robert J (USA)";"Black";"Nxc3";14
144;"Fischer Robert J (USA)";"Black";"Be7";16
144;"Fischer Robert J (USA)";"Black";"O-O";18
144;"Fischer Robert J (USA)";"Black";"a6";20
145;"Fischer Robert J (USA)";"Black";"c5";2
145;"Fischer Robert J (USA)";"Black";"d6";4
145;"Fischer Robert J (USA)";"Black";"a6";6
145;"Fischer Robert J (USA)";"Black";"Nc6";8
145;"Fischer Robert J (USA)";"Black";"g6";10
145;"Fischer Robert J (USA)";"Black";"Bg4";12
145;"Fischer Robert J (USA)";"Black";"dxc5";14
145;"Fischer Robert J (USA)";"Black";"Qa5";16
145;"Fischer Robert J (USA)";"Black";"Bg7";18
145;"Fischer Robert J (USA)";"Black";"Rd8";20
146;"Fischer Robert J (USA)";"Black";"c5";2
146;"Fischer Robert J (USA)";"Black";"d6";4
146;"Fischer Robert J (USA)";"Black";"cxd4";6
146;"Fischer Robert J (USA)";"Black";"Nf6";8
146;"Fischer Robert J (USA)";"Black";"a6";10
146;"Fischer Robert J (USA)";"Black";"e6";12
146;"Fischer Robert J (USA)";"Black";"Be7";14
146;"Fischer Robert J (USA)";"Black";"Qc7";16
146;"Fischer Robert J (USA)";"Black";"Nbd7";18
146;"Fischer Robert J (USA)";"Black";"b5";20
147;"Fischer Robert J (USA)";"Black";"c5";2
147;"Fischer Robert J (USA)";"Black";"d6";4
147;"Fischer Robert J (USA)";"Black";"cxd4";6
147;"Fischer Robert J (USA)";"Black";"Nf6";8
147;"Fischer Robert J (USA)";"Black";"a6";10
147;"Fischer Robert J (USA)";"Black";"e6";12
147;"Fischer Robert J (USA)";"Black";"Qb6";14
147;"Fischer Robert J (USA)";"Black";"Qxb2";16
147;"Fischer Robert J (USA)";"Black";"Qa3";18
147;"Fischer Robert J (USA)";"Black";"gxf6";20
148;"Fischer Robert J (USA)";"Black";"c5";2
148;"Fischer Robert J (USA)";"Black";"g6";4
148;"Fischer Robert J (USA)";"Black";"Bg7";6
148;"Fischer Robert J (USA)";"Black";"Nc6";8
148;"Fischer Robert J (USA)";"Black";"Qa5+";10
148;"Fischer Robert J (USA)";"Black";"Qxc5";12
148;"Fischer Robert J (USA)";"Black";"Qb6";14
148;"Fischer Robert J (USA)";"Black";"d6";16
148;"Fischer Robert J (USA)";"Black";"Nf6";18
148;"Fischer Robert J (USA)";"Black";"O-O";20
149;"Fischer Robert J (USA)";"Black";"c5";2
149;"Fischer Robert J (USA)";"Black";"d6";4
149;"Fischer Robert J (USA)";"Black";"g6";6
149;"Fischer Robert J (USA)";"Black";"Bg7";8
149;"Fischer Robert J (USA)";"Black";"Nc6";10
149;"Fischer Robert J (USA)";"Black";"Rb8";12
149;"Fischer Robert J (USA)";"Black";"b5";14
149;"Fischer Robert J (USA)";"Black";"b4";16
149;"Fischer Robert J (USA)";"Black";"Bg4";18
149;"Fischer Robert J (USA)";"Black";"Bxf3";20
150;"Fischer Robert J (USA)";"Black";"c5";2
150;"Fischer Robert J (USA)";"Black";"d6";4
150;"Fischer Robert J (USA)";"Black";"cxd4";6
150;"Fischer Robert J (USA)";"Black";"Nf6";8
150;"Fischer Robert J (USA)";"Black";"a6";10
150;"Fischer Robert J (USA)";"Black";"e5";12
150;"Fischer Robert J (USA)";"Black";"Be7";14
150;"Fischer Robert J (USA)";"Black";"Be6";16
150;"Fischer Robert J (USA)";"Black";"Nbd7";18
150;"Fischer Robert J (USA)";"Black";"Rc8";20
151;"Fischer Robert J (USA)";"Black";"Nf6";2
151;"Fischer Robert J (USA)";"Black";"e6";4
151;"Fischer Robert J (USA)";"Black";"Bb4";6
151;"Fischer Robert J (USA)";"Black";"b6";8
151;"Fischer Robert J (USA)";"Black";"Ba6";10
151;"Fischer Robert J (USA)";"Black";"Bxc3+";12
151;"Fischer Robert J (USA)";"Black";"d5";14
151;"Fischer Robert J (USA)";"Black";"dxc4";16
151;"Fischer Robert J (USA)";"Black";"Qd7";18
151;"Fischer Robert J (USA)";"Black";"Nc6";20
152;"Robert James Fischer";"Black";"c5";2
152;"Robert James Fischer";"Black";"d6";4
152;"Robert James Fischer";"Black";"cxd4";6
152;"Robert James Fischer";"Black";"Nf6";8
152;"Robert James Fischer";"Black";"a6";10
152;"Robert James Fischer";"Black";"e6";12
152;"Robert James Fischer";"Black";"Be7";14
152;"Robert James Fischer";"Black";"Qc7";16
152;"Robert James Fischer";"Black";"Nbd7";18
152;"Robert James Fischer";"Black";"b5";20
153;"Robert James Fischer";"Black";"c5";2
153;"Robert James Fischer";"Black";"d6";4
153;"Robert James Fischer";"Black";"cxd4";6
153;"Robert James Fischer";"Black";"Nf6";8
153;"Robert James Fischer";"Black";"a6";10
153;"Robert James Fischer";"Black";"e6";12
153;"Robert James Fischer";"Black";"Qb6";14
153;"Robert James Fischer";"Black";"Qxb2";16
153;"Robert James Fischer";"Black";"Qa3";18
153;"Robert James Fischer";"Black";"gxf6";20
154;"Robert James Fischer";"Black";"Nf6";2
154;"Robert James Fischer";"Black";"c5";4
154;"Robert James Fischer";"Black";"cxd4";6
154;"Robert James Fischer";"Black";"Nc6";8
154;"Robert James Fischer";"Black";"g6";10
154;"Robert James Fischer";"Black";"d6";12
154;"Robert James Fischer";"Black";"Nxd4";14
154;"Robert James Fischer";"Black";"Bg7";16
154;"Robert James Fischer";"Black";"O-O";18
154;"Robert James Fischer";"Black";"Be6";20
155;"Robert James Fischer";"Black";"Nf6";2
155;"Robert James Fischer";"Black";"e6";4
155;"Robert James Fischer";"Black";"Bb4";6
155;"Robert James Fischer";"Black";"b6";8
155;"Robert James Fischer";"Black";"Bb7";10
155;"Robert James Fischer";"Black";"O-O";12
155;"Robert James Fischer";"Black";"Bxc3";14
155;"Robert James Fischer";"Black";"Be4";16
155;"Robert James Fischer";"Black";"c5";18
155;"Robert James Fischer";"Black";"Bg6";20
156;"Robert James Fischer";"Black";"c5";2
156;"Robert James Fischer";"Black";"d6";4
156;"Robert James Fischer";"Black";"Nc6";6
156;"Robert James Fischer";"Black";"g6";8
156;"Robert James Fischer";"Black";"Bg7";10
156;"Robert James Fischer";"Black";"Nf6";12
156;"Robert James Fischer";"Black";"gxf5";14
156;"Robert James Fischer";"Black";"O-O";16
156;"Robert James Fischer";"Black";"Na5";18
156;"Robert James Fischer";"Black";"Nxb3";20
157;"Robert James Fischer";"Black";"c5";2
157;"Robert James Fischer";"Black";"d6";4
157;"Robert James Fischer";"Black";"cxd4";6
157;"Robert James Fischer";"Black";"Nf6";8
157;"Robert James Fischer";"Black";"a6";10
157;"Robert James Fischer";"Black";"e6";12
157;"Robert James Fischer";"Black";"Be7";14
157;"Robert James Fischer";"Black";"Qc7";16
157;"Robert James Fischer";"Black";"Nbd7";18
157;"Robert James Fischer";"Black";"O-O";20
158;"Robert James Fischer";"Black";"c5";2
158;"Robert James Fischer";"Black";"d6";4
158;"Robert James Fischer";"Black";"cxd4";6
158;"Robert James Fischer";"Black";"Nf6";8
158;"Robert James Fischer";"Black";"a6";10
158;"Robert James Fischer";"Black";"g6";12
158;"Robert James Fischer";"Black";"Bg7";14
158;"Robert James Fischer";"Black";"O-O";16
158;"Robert James Fischer";"Black";"Nc6";18
158;"Robert James Fischer";"Black";"Bd7";20
159;"Robert James Fischer";"Black";"c5";2
159;"Robert James Fischer";"Black";"d6";4
159;"Robert James Fischer";"Black";"a6";6
159;"Robert James Fischer";"Black";"cxd4";8
159;"Robert James Fischer";"Black";"Nf6";10
159;"Robert James Fischer";"Black";"e5";12
159;"Robert James Fischer";"Black";"Be7";14
159;"Robert James Fischer";"Black";"Nbd7";16
159;"Robert James Fischer";"Black";"O-O";18
159;"Robert James Fischer";"Black";"h6";20
160;"Robert James Fischer";"Black";"Nf6";2
160;"Robert James Fischer";"Black";"g6";4
160;"Robert James Fischer";"Black";"Bg7";6
160;"Robert James Fischer";"Black";"O-O";8
160;"Robert James Fischer";"Black";"d6";10
160;"Robert James Fischer";"Black";"h6";12
160;"Robert James Fischer";"Black";"Nbd7";14
160;"Robert James Fischer";"Black";"e5";16
160;"Robert James Fischer";"Black";"Kh8";18
160;"Robert James Fischer";"Black";"Qe8";20
162;"Fischer Robert J (USA)";"Black";"Nf6";2
162;"Fischer Robert J (USA)";"Black";"c5";4
162;"Fischer Robert J (USA)";"Black";"cxd4";6
162;"Fischer Robert J (USA)";"Black";"Nc6";8
162;"Fischer Robert J (USA)";"Black";"g6";10
162;"Fischer Robert J (USA)";"Black";"d6";12
162;"Fischer Robert J (USA)";"Black";"Nxd4";14
162;"Fischer Robert J (USA)";"Black";"Bg7";16
162;"Fischer Robert J (USA)";"Black";"O-O";18
162;"Fischer Robert J (USA)";"Black";"Be6";20
163;"Fischer Robert J (USA)";"Black";"g6";2
163;"Fischer Robert J (USA)";"Black";"Bg7";4
163;"Fischer Robert J (USA)";"Black";"c5";6
163;"Fischer Robert J (USA)";"Black";"cxd4";8
163;"Fischer Robert J (USA)";"Black";"Nc6";10
163;"Fischer Robert J (USA)";"Black";"Bxc3+";12
163;"Fischer Robert J (USA)";"Black";"Nf6";14
163;"Fischer Robert J (USA)";"Black";"d6";16
163;"Fischer Robert J (USA)";"Black";"Be6";18
163;"Fischer Robert J (USA)";"Black";"Rc8";20
164;"Fischer Robert J (USA)";"Black";"Nf6";2
164;"Fischer Robert J (USA)";"Black";"e6";4
164;"Fischer Robert J (USA)";"Black";"Bb4";6
164;"Fischer Robert J (USA)";"Black";"b6";8
164;"Fischer Robert J (USA)";"Black";"Bb7";10
164;"Fischer Robert J (USA)";"Black";"O-O";12
164;"Fischer Robert J (USA)";"Black";"Bxc3";14
164;"Fischer Robert J (USA)";"Black";"Be4";16
164;"Fischer Robert J (USA)";"Black";"c5";18
164;"Fischer Robert J (USA)";"Black";"Bg6";20
165;"Fischer Robert J (USA)";"Black";"Nf6";2
