"game";"player";"color";"move";"turn"
165;"Fischer Robert J (USA)";"Black";"g6";4
165;"Fischer Robert J (USA)";"Black";"h6";6
165;"Fischer Robert J (USA)";"Black";"Bg7";8
165;"Fischer Robert J (USA)";"Black";"g5";10
165;"Fischer Robert J (USA)";"Black";"Nh5";12
165;"Fischer Robert J (USA)";"Black";"d6";14
165;"Fischer Robert J (USA)";"Black";"g4";16
165;"Fischer Robert J (USA)";"Black";"Bxd4";18
165;"Fischer Robert J (USA)";"Black";"Bf6";20
166;"Fischer Robert J (USA)";"Black";"Nf6";2
166;"Fischer Robert J (USA)";"Black";"g6";4
166;"Fischer Robert J (USA)";"Black";"Bg7";6
166;"Fischer Robert J (USA)";"Black";"O-O";8
166;"Fischer Robert J (USA)";"Black";"d6";10
166;"Fischer Robert J (USA)";"Black";"Nbd7";12
166;"Fischer Robert J (USA)";"Black";"e5";14
166;"Fischer Robert J (USA)";"Black";"exd4";16
166;"Fischer Robert J (USA)";"Black";"Nc5";18
166;"Fischer Robert J (USA)";"Black";"a5";20
167;"Fischer Robert J (USA)";"Black";"Nf6";2
167;"Fischer Robert J (USA)";"Black";"g6";4
167;"Fischer Robert J (USA)";"Black";"Bg7";6
167;"Fischer Robert J (USA)";"Black";"d6";8
167;"Fischer Robert J (USA)";"Black";"O-O";10
167;"Fischer Robert J (USA)";"Black";"e5";12
167;"Fischer Robert J (USA)";"Black";"Nc6";14
167;"Fischer Robert J (USA)";"Black";"Ne7";16
167;"Fischer Robert J (USA)";"Black";"c5";18
167;"Fischer Robert J (USA)";"Black";"Ne8";20
168;"Fischer Robert J (USA)";"Black";"c5";2
168;"Fischer Robert J (USA)";"Black";"d6";4
168;"Fischer Robert J (USA)";"Black";"cxd4";6
168;"Fischer Robert J (USA)";"Black";"Nf6";8
168;"Fischer Robert J (USA)";"Black";"a6";10
168;"Fischer Robert J (USA)";"Black";"e6";12
168;"Fischer Robert J (USA)";"Black";"Qb6";14
168;"Fischer Robert J (USA)";"Black";"Qxb2";16
168;"Fischer Robert J (USA)";"Black";"Qa3";18
168;"Fischer Robert J (USA)";"Black";"gxf6";20
169;"Fischer Robert J (USA)";"Black";"c5";2
169;"Fischer Robert J (USA)";"Black";"d6";4
169;"Fischer Robert J (USA)";"Black";"cxd4";6
169;"Fischer Robert J (USA)";"Black";"Nf6";8
169;"Fischer Robert J (USA)";"Black";"a6";10
169;"Fischer Robert J (USA)";"Black";"Qc7";12
169;"Fischer Robert J (USA)";"Black";"g6";14
169;"Fischer Robert J (USA)";"Black";"Bg7";16
169;"Fischer Robert J (USA)";"Black";"O-O";18
169;"Fischer Robert J (USA)";"Black";"Nbd7";20
170;"Fischer Robert J (USA)";"Black";"Nf6";2
170;"Fischer Robert J (USA)";"Black";"g6";4
170;"Fischer Robert J (USA)";"Black";"d6";6
170;"Fischer Robert J (USA)";"Black";"Bg7";8
170;"Fischer Robert J (USA)";"Black";"c5";10
170;"Fischer Robert J (USA)";"Black";"O-O";12
170;"Fischer Robert J (USA)";"Black";"e6";14
170;"Fischer Robert J (USA)";"Black";"h6";16
170;"Fischer Robert J (USA)";"Black";"Nbd7";18
170;"Fischer Robert J (USA)";"Black";"exd5";20
171;"Fischer Robert J (USA)";"Black";"Nf6";2
171;"Fischer Robert J (USA)";"Black";"g6";4
171;"Fischer Robert J (USA)";"Black";"Bg7";6
171;"Fischer Robert J (USA)";"Black";"O-O";8
171;"Fischer Robert J (USA)";"Black";"d6";10
171;"Fischer Robert J (USA)";"Black";"e5";12
171;"Fischer Robert J (USA)";"Black";"c6";14
171;"Fischer Robert J (USA)";"Black";"Ng4";16
171;"Fischer Robert J (USA)";"Black";"f6";18
171;"Fischer Robert J (USA)";"Black";"f5";20
172;"Fischer Robert J (USA)";"Black";"g6";2
172;"Fischer Robert J (USA)";"Black";"Bg7";4
172;"Fischer Robert J (USA)";"Black";"Nf6";6
172;"Fischer Robert J (USA)";"Black";"O-O";8
172;"Fischer Robert J (USA)";"Black";"c6";10
172;"Fischer Robert J (USA)";"Black";"d5";12
172;"Fischer Robert J (USA)";"Black";"cxd5";14
172;"Fischer Robert J (USA)";"Black";"Ne4";16
172;"Fischer Robert J (USA)";"Black";"Nc6";18
172;"Fischer Robert J (USA)";"Black";"Na5";20
173;"Fischer Robert J (USA)";"Black";"c5";2
173;"Fischer Robert J (USA)";"Black";"d6";4
173;"Fischer Robert J (USA)";"Black";"e5";6
173;"Fischer Robert J (USA)";"Black";"Be7";8
173;"Fischer Robert J (USA)";"Black";"Nf6";10
173;"Fischer Robert J (USA)";"Black";"Nc6";12
173;"Fischer Robert J (USA)";"Black";"O-O";14
173;"Fischer Robert J (USA)";"Black";"a6";16
173;"Fischer Robert J (USA)";"Black";"exf4";18
173;"Fischer Robert J (USA)";"Black";"Be6";20
174;"Fischer Robert J (USA)";"Black";"Nf6";2
174;"Fischer Robert J (USA)";"Black";"c5";4
174;"Fischer Robert J (USA)";"Black";"cxd4";6
174;"Fischer Robert J (USA)";"Black";"e6";8
174;"Fischer Robert J (USA)";"Black";"Bb4";10
174;"Fischer Robert J (USA)";"Black";"Ne4";12
174;"Fischer Robert J (USA)";"Black";"Nxc3";14
174;"Fischer Robert J (USA)";"Black";"Be7";16
174;"Fischer Robert J (USA)";"Black";"O-O";18
174;"Fischer Robert J (USA)";"Black";"a6";20
175;"Fischer Robert J (USA)";"Black";"Nf6";2
175;"Fischer Robert J (USA)";"Black";"Nd5";4
175;"Fischer Robert J (USA)";"Black";"d6";6
175;"Fischer Robert J (USA)";"Black";"Nb6";8
175;"Fischer Robert J (USA)";"Black";"Bf5";10
175;"Fischer Robert J (USA)";"Black";"e6";12
175;"Fischer Robert J (USA)";"Black";"Be7";14
175;"Fischer Robert J (USA)";"Black";"O-O";16
175;"Fischer Robert J (USA)";"Black";"cxd6";18
175;"Fischer Robert J (USA)";"Black";"d5";20
176;"Fischer Robert J (USA)";"Black";"c5";2
176;"Fischer Robert J (USA)";"Black";"d6";4
176;"Fischer Robert J (USA)";"Black";"g6";6
176;"Fischer Robert J (USA)";"Black";"Bg7";8
176;"Fischer Robert J (USA)";"Black";"Nc6";10
176;"Fischer Robert J (USA)";"Black";"Rb8";12
176;"Fischer Robert J (USA)";"Black";"b5";14
176;"Fischer Robert J (USA)";"Black";"b4";16
176;"Fischer Robert J (USA)";"Black";"Bg4";18
176;"Fischer Robert J (USA)";"Black";"Bxf3";20
177;"Fischer Robert J (USA)";"Black";"c5";2
177;"Fischer Robert J (USA)";"Black";"d6";4
177;"Fischer Robert J (USA)";"Black";"cxd4";6
177;"Fischer Robert J (USA)";"Black";"Nf6";8
177;"Fischer Robert J (USA)";"Black";"a6";10
177;"Fischer Robert J (USA)";"Black";"e5";12
177;"Fischer Robert J (USA)";"Black";"Be7";14
177;"Fischer Robert J (USA)";"Black";"Be6";16
177;"Fischer Robert J (USA)";"Black";"Nbd7";18
177;"Fischer Robert J (USA)";"Black";"Rc8";20
178;"Fischer Robert J (USA)";"Black";"Nf6";2
178;"Fischer Robert J (USA)";"Black";"e6";4
178;"Fischer Robert J (USA)";"Black";"Bb4";6
178;"Fischer Robert J (USA)";"Black";"b6";8
178;"Fischer Robert J (USA)";"Black";"Ba6";10
178;"Fischer Robert J (USA)";"Black";"Bxc3+";12
178;"Fischer Robert J (USA)";"Black";"d5";14
178;"Fischer Robert J (USA)";"Black";"dxc4";16
178;"Fischer Robert J (USA)";"Black";"Qd7";18
178;"Fischer Robert J (USA)";"Black";"Nc6";20
179;"Fischer Robert J (USA)";"Black";"Nf6";2
179;"Fischer Robert J (USA)";"Black";"g6";4
179;"Fischer Robert J (USA)";"Black";"d5";6
179;"Fischer Robert J (USA)";"Black";"Nxd5";8
179;"Fischer Robert J (USA)";"Black";"Nxc3";10
179;"Fischer Robert J (USA)";"Black";"Bg7";12
179;"Fischer Robert J (USA)";"Black";"c5";14
179;"Fischer Robert J (USA)";"Black";"Nc6";16
179;"Fischer Robert J (USA)";"Black";"O-O";18
179;"Fischer Robert J (USA)";"Black";"Qc7";20
180;"Fischer Robert J (USA)";"Black";"Nf6";2
180;"Fischer Robert J (USA)";"Black";"g6";4
180;"Fischer Robert J (USA)";"Black";"Bg7";6
180;"Fischer Robert J (USA)";"Black";"d6";8
180;"Fischer Robert J (USA)";"Black";"O-O";10
180;"Fischer Robert J (USA)";"Black";"h6";12
180;"Fischer Robert J (USA)";"Black";"c5";14
180;"Fischer Robert J (USA)";"Black";"e6";16
180;"Fischer Robert J (USA)";"Black";"exd5";18
180;"Fischer Robert J (USA)";"Black";"Kh7";20
181;"Robert James Fischer";"Black";"c5";2
181;"Robert James Fischer";"Black";"d6";4
181;"Robert James Fischer";"Black";"Nc6";6
181;"Robert James Fischer";"Black";"g6";8
181;"Robert James Fischer";"Black";"Bg7";10
181;"Robert James Fischer";"Black";"Nf6";12
181;"Robert James Fischer";"Black";"gxf5";14
181;"Robert James Fischer";"Black";"O-O";16
181;"Robert James Fischer";"Black";"Na5";18
181;"Robert James Fischer";"Black";"Nxb3";20
182;"Robert James Fischer";"Black";"c5";2
182;"Robert James Fischer";"Black";"d6";4
182;"Robert James Fischer";"Black";"cxd4";6
182;"Robert James Fischer";"Black";"Nf6";8
182;"Robert James Fischer";"Black";"a6";10
182;"Robert James Fischer";"Black";"e6";12
182;"Robert James Fischer";"Black";"Be7";14
182;"Robert James Fischer";"Black";"Qc7";16
182;"Robert James Fischer";"Black";"Nbd7";18
182;"Robert James Fischer";"Black";"O-O";20
183;"Robert James Fischer";"Black";"c5";2
183;"Robert James Fischer";"Black";"d6";4
183;"Robert James Fischer";"Black";"cxd4";6
183;"Robert James Fischer";"Black";"Nf6";8
183;"Robert James Fischer";"Black";"a6";10
183;"Robert James Fischer";"Black";"g6";12
183;"Robert James Fischer";"Black";"Bg7";14
183;"Robert James Fischer";"Black";"O-O";16
183;"Robert James Fischer";"Black";"Nc6";18
183;"Robert James Fischer";"Black";"Bd7";20
184;"Robert James Fischer";"Black";"c5";2
184;"Robert James Fischer";"Black";"d6";4
184;"Robert James Fischer";"Black";"a6";6
184;"Robert James Fischer";"Black";"cxd4";8
184;"Robert James Fischer";"Black";"Nf6";10
184;"Robert James Fischer";"Black";"e5";12
184;"Robert James Fischer";"Black";"Be7";14
184;"Robert James Fischer";"Black";"Nbd7";16
184;"Robert James Fischer";"Black";"O-O";18
184;"Robert James Fischer";"Black";"h6";20
185;"Robert James Fischer";"Black";"Nf6";2
185;"Robert James Fischer";"Black";"g6";4
185;"Robert James Fischer";"Black";"Bg7";6
185;"Robert James Fischer";"Black";"O-O";8
185;"Robert James Fischer";"Black";"d6";10
185;"Robert James Fischer";"Black";"h6";12
185;"Robert James Fischer";"Black";"Nbd7";14
185;"Robert James Fischer";"Black";"e5";16
185;"Robert James Fischer";"Black";"Kh8";18
185;"Robert James Fischer";"Black";"Qe8";20
187;"Fischer Robert J (USA)";"Black";"Nf6";2
187;"Fischer Robert J (USA)";"Black";"e6";4
187;"Fischer Robert J (USA)";"Black";"Bb4";6
187;"Fischer Robert J (USA)";"Black";"b6";8
187;"Fischer Robert J (USA)";"Black";"Bb7";10
187;"Fischer Robert J (USA)";"Black";"O-O";12
187;"Fischer Robert J (USA)";"Black";"Bxc3";14
187;"Fischer Robert J (USA)";"Black";"Be4";16
187;"Fischer Robert J (USA)";"Black";"c5";18
187;"Fischer Robert J (USA)";"Black";"Bg6";20
188;"Fischer Robert J (USA)";"Black";"c5";2
188;"Fischer Robert J (USA)";"Black";"g6";4
188;"Fischer Robert J (USA)";"Black";"Bg7";6
188;"Fischer Robert J (USA)";"Black";"Nc6";8
188;"Fischer Robert J (USA)";"Black";"e6";10
188;"Fischer Robert J (USA)";"Black";"Nge7";12
188;"Fischer Robert J (USA)";"Black";"O-O";14
188;"Fischer Robert J (USA)";"Black";"e5";16
188;"Fischer Robert J (USA)";"Black";"d6";18
188;"Fischer Robert J (USA)";"Black";"f5";20
189;"Fischer Robert J (USA)";"Black";"g6";2
189;"Fischer Robert J (USA)";"Black";"Bg7";4
189;"Fischer Robert J (USA)";"Black";"c5";6
189;"Fischer Robert J (USA)";"Black";"Nc6";8
189;"Fischer Robert J (USA)";"Black";"Nf6";10
189;"Fischer Robert J (USA)";"Black";"O-O";12
189;"Fischer Robert J (USA)";"Black";"d6";14
189;"Fischer Robert J (USA)";"Black";"Bf5";16
189;"Fischer Robert J (USA)";"Black";"Na5";18
189;"Fischer Robert J (USA)";"Black";"Bd7";20
190;"Fischer Robert J (USA)";"Black";"e5";2
190;"Fischer Robert J (USA)";"Black";"Nc6";4
190;"Fischer Robert J (USA)";"Black";"a6";6
190;"Fischer Robert J (USA)";"Black";"Nf6";8
190;"Fischer Robert J (USA)";"Black";"Be7";10
190;"Fischer Robert J (USA)";"Black";"b5";12
190;"Fischer Robert J (USA)";"Black";"O-O";14
190;"Fischer Robert J (USA)";"Black";"d5";16
190;"Fischer Robert J (USA)";"Black";"Nxd5";18
190;"Fischer Robert J (USA)";"Black";"Nxe5";20
191;"Fischer Robert J (USA)";"Black";"c5";2
191;"Fischer Robert J (USA)";"Black";"Nf6";4
191;"Fischer Robert J (USA)";"Black";"Nd5";6
191;"Fischer Robert J (USA)";"Black";"cxd4";8
191;"Fischer Robert J (USA)";"Black";"e6";10
191;"Fischer Robert J (USA)";"Black";"Nc6";12
191;"Fischer Robert J (USA)";"Black";"d6";14
191;"Fischer Robert J (USA)";"Black";"Be7";16
191;"Fischer Robert J (USA)";"Black";"dxe5";18
191;"Fischer Robert J (USA)";"Black";"Nxe5";20
192;"Fischer Robert J (USA)";"Black";"Nf6";2
192;"Fischer Robert J (USA)";"Black";"g6";4
192;"Fischer Robert J (USA)";"Black";"h6";6
192;"Fischer Robert J (USA)";"Black";"Bg7";8
192;"Fischer Robert J (USA)";"Black";"g5";10
192;"Fischer Robert J (USA)";"Black";"Nh5";12
192;"Fischer Robert J (USA)";"Black";"d6";14
192;"Fischer Robert J (USA)";"Black";"g4";16
192;"Fischer Robert J (USA)";"Black";"Bxd4";18
192;"Fischer Robert J (USA)";"Black";"Bf6";20
193;"Fischer Robert J (USA)";"Black";"Nf6";2
193;"Fischer Robert J (USA)";"Black";"g6";4
193;"Fischer Robert J (USA)";"Black";"Bg7";6
193;"Fischer Robert J (USA)";"Black";"O-O";8
193;"Fischer Robert J (USA)";"Black";"d6";10
193;"Fischer Robert J (USA)";"Black";"Nbd7";12
193;"Fischer Robert J (USA)";"Black";"e5";14
193;"Fischer Robert J (USA)";"Black";"exd4";16
193;"Fischer Robert J (USA)";"Black";"Nc5";18
193;"Fischer Robert J (USA)";"Black";"a5";20
194;"Fischer Robert J (USA)";"Black";"Nf6";2
194;"Fischer Robert J (USA)";"Black";"g6";4
194;"Fischer Robert J (USA)";"Black";"Bg7";6
194;"Fischer Robert J (USA)";"Black";"d6";8
194;"Fischer Robert J (USA)";"Black";"O-O";10
194;"Fischer Robert J (USA)";"Black";"e5";12
194;"Fischer Robert J (USA)";"Black";"Nc6";14
194;"Fischer Robert J (USA)";"Black";"Ne7";16
194;"Fischer Robert J (USA)";"Black";"c5";18
194;"Fischer Robert J (USA)";"Black";"Ne8";20
195;"Fischer Robert J (USA)";"Black";"c5";2
195;"Fischer Robert J (USA)";"Black";"d6";4
195;"Fischer Robert J (USA)";"Black";"cxd4";6
195;"Fischer Robert J (USA)";"Black";"Nf6";8
195;"Fischer Robert J (USA)";"Black";"a6";10
195;"Fischer Robert J (USA)";"Black";"e6";12
195;"Fischer Robert J (USA)";"Black";"Qb6";14
195;"Fischer Robert J (USA)";"Black";"Qxb2";16
195;"Fischer Robert J (USA)";"Black";"Qa3";18
195;"Fischer Robert J (USA)";"Black";"gxf6";20
196;"Fischer Robert J (USA)";"Black";"Nf6";2
196;"Fischer Robert J (USA)";"Black";"g6";4
196;"Fischer Robert J (USA)";"Black";"d6";6
196;"Fischer Robert J (USA)";"Black";"Bg7";8
196;"Fischer Robert J (USA)";"Black";"c5";10
196;"Fischer Robert J (USA)";"Black";"O-O";12
196;"Fischer Robert J (USA)";"Black";"e6";14
196;"Fischer Robert J (USA)";"Black";"h6";16
196;"Fischer Robert J (USA)";"Black";"Nbd7";18
196;"Fischer Robert J (USA)";"Black";"exd5";20
197;"Fischer Robert J (USA)";"Black";"Nf6";2
197;"Fischer Robert J (USA)";"Black";"g6";4
197;"Fischer Robert J (USA)";"Black";"Bg7";6
197;"Fischer Robert J (USA)";"Black";"O-O";8
197;"Fischer Robert J (USA)";"Black";"d6";10
197;"Fischer Robert J (USA)";"Black";"e5";12
197;"Fischer Robert J (USA)";"Black";"c6";14
197;"Fischer Robert J (USA)";"Black";"Ng4";16
197;"Fischer Robert J (USA)";"Black";"f6";18
197;"Fischer Robert J (USA)";"Black";"f5";20
198;"Fischer Robert J (USA)";"Black";"g6";2
198;"Fischer Robert J (USA)";"Black";"Bg7";4
198;"Fischer Robert J (USA)";"Black";"Nf6";6
198;"Fischer Robert J (USA)";"Black";"O-O";8
198;"Fischer Robert J (USA)";"Black";"c6";10
198;"Fischer Robert J (USA)";"Black";"d5";12
198;"Fischer Robert J (USA)";"Black";"cxd5";14
198;"Fischer Robert J (USA)";"Black";"Ne4";16
198;"Fischer Robert J (USA)";"Black";"Nc6";18
198;"Fischer Robert J (USA)";"Black";"Na5";20
199;"Fischer Robert J (USA)";"Black";"c5";2
199;"Fischer Robert J (USA)";"Black";"d6";4
199;"Fischer Robert J (USA)";"Black";"e5";6
199;"Fischer Robert J (USA)";"Black";"Be7";8
199;"Fischer Robert J (USA)";"Black";"Nf6";10
199;"Fischer Robert J (USA)";"Black";"Nc6";12
199;"Fischer Robert J (USA)";"Black";"O-O";14
199;"Fischer Robert J (USA)";"Black";"a6";16
199;"Fischer Robert J (USA)";"Black";"exf4";18
199;"Fischer Robert J (USA)";"Black";"Be6";20
200;"Fischer Robert J (USA)";"Black";"Nf6";2
200;"Fischer Robert J (USA)";"Black";"g6";4
200;"Fischer Robert J (USA)";"Black";"Bg7";6
200;"Fischer Robert J (USA)";"Black";"O-O";8
200;"Fischer Robert J (USA)";"Black";"d6";10
200;"Fischer Robert J (USA)";"Black";"h6";12
200;"Fischer Robert J (USA)";"Black";"c5";14
200;"Fischer Robert J (USA)";"Black";"e6";16
200;"Fischer Robert J (USA)";"Black";"exd5";18
200;"Fischer Robert J (USA)";"Black";"Kh7";20
201;"Fischer Robert J (USA)";"Black";"Nf6";2
201;"Fischer Robert J (USA)";"Black";"g6";4
201;"Fischer Robert J (USA)";"Black";"Bg7";6
201;"Fischer Robert J (USA)";"Black";"O-O";8
201;"Fischer Robert J (USA)";"Black";"c6";10
201;"Fischer Robert J (USA)";"Black";"d5";12
201;"Fischer Robert J (USA)";"Black";"cxd5";14
201;"Fischer Robert J (USA)";"Black";"Bf5";16
201;"Fischer Robert J (USA)";"Black";"Ne4";18
201;"Fischer Robert J (USA)";"Black";"Nxc3";20
202;"Fischer Robert J (USA)";"Black";"Nf6";2
202;"Fischer Robert J (USA)";"Black";"e6";4
202;"Fischer Robert J (USA)";"Black";"c5";6
202;"Fischer Robert J (USA)";"Black";"exd5";8
202;"Fischer Robert J (USA)";"Black";"d6";10
202;"Fischer Robert J (USA)";"Black";"g6";12
202;"Fischer Robert J (USA)";"Black";"Bg7";14
202;"Fischer Robert J (USA)";"Black";"O-O";16
202;"Fischer Robert J (USA)";"Black";"Re8";18
202;"Fischer Robert J (USA)";"Black";"Nbd7";20
203;"Fischer Robert J (USA)";"Black";"c5";2
203;"Fischer Robert J (USA)";"Black";"d6";4
203;"Fischer Robert J (USA)";"Black";"a6";6
203;"Fischer Robert J (USA)";"Black";"Nc6";8
203;"Fischer Robert J (USA)";"Black";"Bg4";10
203;"Fischer Robert J (USA)";"Black";"Bxf3";12
203;"Fischer Robert J (USA)";"Black";"g6";14
203;"Fischer Robert J (USA)";"Black";"Bg7";16
203;"Fischer Robert J (USA)";"Black";"e6";18
203;"Fischer Robert J (USA)";"Black";"Nge7";20
204;"Fischer Robert J (USA)";"Black";"Nf6";2
204;"Fischer Robert J (USA)";"Black";"c5";4
204;"Fischer Robert J (USA)";"Black";"e6";6
204;"Fischer Robert J (USA)";"Black";"exd5";8
204;"Fischer Robert J (USA)";"Black";"d6";10
204;"Fischer Robert J (USA)";"Black";"g6";12
204;"Fischer Robert J (USA)";"Black";"a6";14
204;"Fischer Robert J (USA)";"Black";"Bg7";16
204;"Fischer Robert J (USA)";"Black";"O-O";18
204;"Fischer Robert J (USA)";"Black";"Bg4";20
205;"Fischer Robert J (USA)";"Black";"Nf6";2
205;"Fischer Robert J (USA)";"Black";"Nd5";4
205;"Fischer Robert J (USA)";"Black";"d6";6
205;"Fischer Robert J (USA)";"Black";"Nb6";8
205;"Fischer Robert J (USA)";"Black";"Bf5";10
205;"Fischer Robert J (USA)";"Black";"e6";12
205;"Fischer Robert J (USA)";"Black";"Be7";14
205;"Fischer Robert J (USA)";"Black";"O-O";16
205;"Fischer Robert J (USA)";"Black";"cxd6";18
205;"Fischer Robert J (USA)";"Black";"d5";20
206;"Fischer Robert J (USA)";"Black";"Nf6";2
206;"Fischer Robert J (USA)";"Black";"Nd5";4
206;"Fischer Robert J (USA)";"Black";"d6";6
206;"Fischer Robert J (USA)";"Black";"g6";8
206;"Fischer Robert J (USA)";"Black";"Bg7";10
206;"Fischer Robert J (USA)";"Black";"Nb6";12
206;"Fischer Robert J (USA)";"Black";"cxd6";14
206;"Fischer Robert J (USA)";"Black";"O-O";16
206;"Fischer Robert J (USA)";"Black";"Nc6";18
206;"Fischer Robert J (USA)";"Black";"Bg4";20
208;"Fischer Robert J (USA)";"Black";"Nf6";2
208;"Fischer Robert J (USA)";"Black";"g6";4
208;"Fischer Robert J (USA)";"Black";"Bg7";6
208;"Fischer Robert J (USA)";"Black";"d6";8
208;"Fischer Robert J (USA)";"Black";"O-O";10
208;"Fischer Robert J (USA)";"Black";"b6";12
208;"Fischer Robert J (USA)";"Black";"Bb7";14
208;"Fischer Robert J (USA)";"Black";"c5";16
208;"Fischer Robert J (USA)";"Black";"e6";18
208;"Fischer Robert J (USA)";"Black";"exd5";20
209;"Fischer Robert J (USA)";"Black";"Nf6";2
209;"Fischer Robert J (USA)";"Black";"g6";4
209;"Fischer Robert J (USA)";"Black";"Bg7";6
209;"Fischer Robert J (USA)";"Black";"d6";8
209;"Fischer Robert J (USA)";"Black";"O-O";10
209;"Fischer Robert J (USA)";"Black";"e5";12
209;"Fischer Robert J (USA)";"Black";"Nbd7";14
209;"Fischer Robert J (USA)";"Black";"Nc5";16
209;"Fischer Robert J (USA)";"Black";"a5";18
209;"Fischer Robert J (USA)";"Black";"h6";20
210;"Fischer Robert J (USA)";"Black";"Nf6";2
210;"Fischer Robert J (USA)";"Black";"g6";4
210;"Fischer Robert J (USA)";"Black";"d5";6
210;"Fischer Robert J (USA)";"Black";"Nxd5";8
210;"Fischer Robert J (USA)";"Black";"Nxc3";10
210;"Fischer Robert J (USA)";"Black";"Bg7";12
210;"Fischer Robert J (USA)";"Black";"c5";14
210;"Fischer Robert J (USA)";"Black";"Nc6";16
210;"Fischer Robert J (USA)";"Black";"O-O";18
210;"Fischer Robert J (USA)";"Black";"Qc7";20
214;"Fischer Robert J (USA)";"Black";"e5";2
214;"Fischer Robert J (USA)";"Black";"Nc6";4
214;"Fischer Robert J (USA)";"Black";"f5";6
214;"Fischer Robert J (USA)";"Black";"Nf6";8
214;"Fischer Robert J (USA)";"Black";"Bc5";10
214;"Fischer Robert J (USA)";"Black";"f4";12
214;"Fischer Robert J (USA)";"Black";"O-O";14
214;"Fischer Robert J (USA)";"Black";"Qe8";16
214;"Fischer Robert J (USA)";"Black";"d6";18
214;"Fischer Robert J (USA)";"Black";"Bd4";20
221;"Fischer Robert J (USA)";"Black";"Nf6";2
221;"Fischer Robert J (USA)";"Black";"Nd5";4
221;"Fischer Robert J (USA)";"Black";"d6";6
221;"Fischer Robert J (USA)";"Black";"g6";8
221;"Fischer Robert J (USA)";"Black";"Bg7";10
221;"Fischer Robert J (USA)";"Black";"Nb6";12
221;"Fischer Robert J (USA)";"Black";"cxd6";14
221;"Fischer Robert J (USA)";"Black";"O-O";16
221;"Fischer Robert J (USA)";"Black";"Nc6";18
221;"Fischer Robert J (USA)";"Black";"Bg4";20
