,game,player,color,move,turn,timestamp
482,7,seref789,White,Qg4,73,0:06:44
483,7,Alfons2357,Black,d3,74,0:07:36
484,7,seref789,White,Qd4+,75,0:06:46
485,7,Alfons2357,Black,Rd7,76,0:07:52
486,7,seref789,White,Qh8+,77,0:07:18
487,7,Alfons2357,Black,Kc7,78,0:07:59
488,7,seref789,White,Qe5+,79,0:07:28
489,7,Alfons2357,Black,Kd8,80,0:08:04
490,7,seref789,White,Qxe6,81,0:07:36
491,7,Alfons2357,Black,d2,82,0:08:49
492,7,seref789,White,Qf6+,83,0:08:12
493,7,Alfons2357,Black,Re7,84,0:08:53
494,7,seref789,White,Qf8+,85,0:08:16
495,7,Alfons2357,Black,Re8,86,0:09:08
496,7,seref789,White,Qf6+,87,0:08:26
497,7,Alfons2357,Black,Re7,88,0:09:10
498,7,seref789,White,Qd6+,89,0:08:32
499,7,Alfons2357,Black,Rd7,90,0:09:16
500,7,seref789,White,Qf8+,91,0:08:36
501,7,Alfons2357,Black,Kc7,92,0:09:16
502,7,seref789,White,Qf4+,93,0:08:48
503,7,Alfons2357,Black,Kc8,94,0:09:21
504,7,seref789,White,Qf8+,95,0:09:11
505,7,Alfons2357,Black,Rd8,96,0:09:22
506,7,seref789,White,Qf4,97,0:09:21
507,7,Alfons2357,Black,d1=Q+,98,0:09:23
508,7,seref789,White,Kh2,99,0:09:24
509,7,Alfons2357,Black,Bc7,100,0:09:43
510,7,seref789,White,Qxc7+,101,0:09:33
511,7,Alfons2357,Black,Kxc7,102,0:09:45
512,8,Alfons2357,White,e4,1,0:09:39
513,8,Luke123113,Black,d6,2,0:09:46
514,8,Alfons2357,White,Nf3,3,0:09:41
515,8,Luke123113,Black,Nf6,4,0:09:47
516,8,Alfons2357,White,e5,5,0:09:44
517,8,Luke123113,Black,dxe5,6,0:09:53
518,8,Alfons2357,White,Nxe5,7,0:09:46
519,8,Luke123113,Black,g6,8,0:09:57
520,8,Alfons2357,White,c4,9,0:09:50
521,8,Luke123113,Black,Bg7,10,0:09:58
522,8,Alfons2357,White,Nc3,11,0:09:56
523,8,Luke123113,Black,O-O,12,0:09:59
524,8,Alfons2357,White,d4,13,0:09:57
525,8,Luke123113,Black,Nc6,14,0:10:00
526,8,Alfons2357,White,Nxc6,15,0:01:04
527,8,Luke123113,Black,bxc6,16,0:02:29
528,8,Alfons2357,White,Be3,17,0:01:06
529,8,Luke123113,Black,Rb8,18,0:02:29
530,8,Alfons2357,White,Qd2,19,0:01:06
531,8,Luke123113,Black,c5,20,0:02:29
532,8,Alfons2357,White,Nb5,21,0:01:09
533,8,Luke123113,Black,cxd4,22,0:02:30
534,8,Alfons2357,White,Qxd4,23,0:01:09
535,8,Luke123113,Black,Qxd4,24,0:02:30
536,8,Alfons2357,White,Nxd4,25,0:01:10
537,8,Luke123113,Black,Rxb2,26,0:02:30
538,8,Alfons2357,White,h3,27,0:01:10
539,8,Luke123113,Black,Bb7,28,0:02:33
540,8,Alfons2357,White,f3,29,0:01:11
541,8,Luke123113,Black,Nh5,30,0:02:33
542,8,Alfons2357,White,Ne2,31,0:01:15
543,8,Luke123113,Black,Rxe2+,32,0:02:33
544,8,Alfons2357,White,Bxe2,33,0:01:18
545,8,Luke123113,Black,Bxa1,34,0:02:34
546,8,Alfons2357,White,Rh2,35,0:01:20
547,8,Luke123113,Black,Be5,36,0:02:35
548,8,Alfons2357,White,Rh1,37,0:01:27
549,8,Luke123113,Black,Ng3,38,0:02:35
550,8,Alfons2357,White,Rg1,39,0:01:29
551,8,Luke123113,Black,Nxe2,40,0:02:36
552,8,Alfons2357,White,Kxe2,41,0:01:30
553,8,Luke123113,Black,f5,42,0:02:36
554,8,Alfons2357,White,Rd1,43,0:01:30
555,8,Luke123113,Black,Ba6,44,0:02:36
556,8,Alfons2357,White,Kf2,45,0:01:31
557,8,Luke123113,Black,Bxc4,46,0:02:36
558,8,Alfons2357,White,Bxa7,47,0:01:31
559,8,Luke123113,Black,Bxa2,48,0:02:37
560,8,Alfons2357,White,Rd7,49,0:01:33
561,8,Luke123113,Black,Ra8,50,0:02:38
562,8,Alfons2357,White,Be3,51,0:01:34
563,8,Luke123113,Black,e6,52,0:02:38
564,8,Alfons2357,White,g3,53,0:01:35
565,8,Luke123113,Black,Bc4,54,0:02:39
566,8,Alfons2357,White,Rd1,55,0:01:38
567,8,Luke123113,Black,Ra2+,56,0:02:40
568,8,Alfons2357,White,Bd2,57,0:01:39
569,8,Luke123113,Black,Bc3,58,0:02:41
570,8,Alfons2357,White,Ke3,59,0:01:39
571,8,Luke123113,Black,Bxd2+,60,0:02:41
572,8,Alfons2357,White,Rxd2,61,0:01:41
573,8,Luke123113,Black,Rxd2,62,0:02:42
574,8,Alfons2357,White,Kxd2,63,0:01:42
575,8,Luke123113,Black,e5,64,0:02:43
576,8,Alfons2357,White,Kc3,65,0:01:43
577,8,Luke123113,Black,Be2,66,0:02:46
578,8,Alfons2357,White,f4,67,0:01:45
579,8,Luke123113,Black,exf4,68,0:02:46
580,8,Alfons2357,White,gxf4,69,0:01:49
581,8,Luke123113,Black,h5,70,0:02:59
582,8,Alfons2357,White,h4,71,0:02:02
583,8,Luke123113,Black,Kf7,72,0:03:12
584,8,Alfons2357,White,Kd4,73,0:02:15
585,8,Luke123113,Black,Ke6,74,0:03:23
586,8,Alfons2357,White,Kc5,75,0:02:52
587,8,Luke123113,Black,c6,76,0:03:36
588,8,Alfons2357,White,Kxc6,77,0:03:15
589,8,Luke123113,Black,Bf3+,78,0:03:39
590,8,Alfons2357,White,Kc5,79,0:03:21
591,8,Luke123113,Black,Kf6,80,0:03:39
592,8,Alfons2357,White,Kd4,81,0:03:22
593,8,Luke123113,Black,g5,82,0:03:44
594,8,Alfons2357,White,hxg5+,83,0:03:24
595,8,Luke123113,Black,Kg6,84,0:03:52
596,8,Alfons2357,White,Ke3,85,0:03:26
597,8,Luke123113,Black,Bg4,86,0:04:06
598,8,Alfons2357,White,Kf2,87,0:03:38
599,8,Luke123113,Black,h4,88,0:04:20
600,8,Alfons2357,White,Kg2,89,0:03:57
601,8,Luke123113,Black,h3+,90,0:04:48
602,8,Alfons2357,White,Kh2,91,0:03:59
603,8,Luke123113,Black,Kh5,92,0:04:56
604,8,Alfons2357,White,Kg3,93,0:04:32
605,8,Luke123113,Black,Kg6,94,0:05:19
606,8,Alfons2357,White,Kh2,95,0:04:45
607,8,Luke123113,Black,Kf7,96,0:05:32
608,8,Alfons2357,White,Kg3,97,0:04:52
609,8,Luke123113,Black,Ke6,98,0:06:03
610,8,Alfons2357,White,Kh2,99,0:04:55
611,8,Luke123113,Black,Kd5,100,0:06:25
612,8,Alfons2357,White,Kg3,101,0:05:05
613,8,Luke123113,Black,Ke4,102,0:06:33
614,8,Alfons2357,White,g6,103,0:05:16
615,8,Luke123113,Black,Bh5,104,0:06:35
616,8,Alfons2357,White,g7,105,0:05:32
617,8,Luke123113,Black,Bf7,106,0:06:51
618,8,Alfons2357,White,Kxh3,107,0:05:47
619,8,Luke123113,Black,Kxf4,108,0:06:56
620,8,Alfons2357,White,Kg2,109,0:05:57
621,8,Luke123113,Black,Kg5,110,0:07:21
622,8,Alfons2357,White,Kg3,111,0:07:19
623,8,Luke123113,Black,Kg6,112,0:07:40
624,8,Alfons2357,White,Kf4,113,0:07:22
625,8,Luke123113,Black,Kf6,114,0:07:43
626,8,Alfons2357,White,Kf3,115,0:07:33
627,8,Luke123113,Black,Kxg7,116,0:07:46
628,8,Alfons2357,White,Kf4,117,0:07:43
629,8,Luke123113,Black,Kf6,118,0:07:59
630,8,Alfons2357,White,Kf3,119,0:08:13
631,8,Luke123113,Black,Ke5,120,0:08:34
632,8,Alfons2357,White,Kf2,121,0:08:30
633,8,Luke123113,Black,Ke4,122,0:08:35
634,8,Alfons2357,White,Ke2,123,0:08:42
635,8,Luke123113,Black,f4,124,0:08:37
636,8,Alfons2357,White,Kf2,125,0:08:53
637,8,Luke123113,Black,Bh5,126,0:08:40
638,8,Alfons2357,White,Kf1,127,0:09:01
639,8,Luke123113,Black,Ke3,128,0:08:41
640,8,Alfons2357,White,Ke1,129,0:09:02
641,8,Luke123113,Black,Bg4,130,0:08:44
642,8,Alfons2357,White,Kf1,131,0:09:09
643,8,Luke123113,Black,Bh3+,132,0:09:03
644,8,Alfons2357,White,Kg1,133,0:09:13
645,8,Luke123113,Black,Ke2,134,0:09:05
646,8,Alfons2357,White,Kh2,135,0:09:27
647,8,Luke123113,Black,f3,136,0:09:13
648,8,Alfons2357,White,Kxh3,137,0:09:40
649,8,Luke123113,Black,f2,138,0:09:56
650,8,Alfons2357,White,Kg3,139,0:09:50
651,8,Luke123113,Black,f1=Q,140,0:09:59
652,8,Alfons2357,White,Kg4,141,0:10:00
653,8,Luke123113,Black,Ke3,142,0:02:34
654,8,Alfons2357,White,Kg5,143,0:04:39
655,8,Luke123113,Black,Qb5+,144,0:02:37
656,8,Alfons2357,White,Kg6,145,0:04:42
657,8,Luke123113,Black,Ke4,146,0:02:38
658,8,Alfons2357,White,Kf6,147,0:04:44
659,8,Luke123113,Black,Kf4,148,0:02:44
660,8,Alfons2357,White,Ke6,149,0:04:46
661,8,Luke123113,Black,Ke4,150,0:02:45
662,8,Alfons2357,White,Kd6,151,0:04:50
663,8,Luke123113,Black,Kd4,152,0:02:50
664,8,Alfons2357,White,Ke6,153,0:04:58
665,8,Luke123113,Black,Qh5,154,0:03:05
666,8,Alfons2357,White,Kf6,155,0:05:01
667,8,Luke123113,Black,Ke4,156,0:03:14
668,8,Alfons2357,White,Ke6,157,0:05:10
669,8,Luke123113,Black,Qh6+,158,0:03:26
670,8,Alfons2357,White,Kd7,159,0:05:17
671,8,Luke123113,Black,Kd5,160,0:03:32
672,8,Alfons2357,White,Kc7,161,0:05:22
673,8,Luke123113,Black,Qa6,162,0:03:45
674,8,Alfons2357,White,Kd7,163,0:05:29
675,8,Luke123113,Black,Qa7+,164,0:04:04
676,8,Alfons2357,White,Ke8,165,0:05:37
677,8,Luke123113,Black,Kd6,166,0:04:09
678,8,Alfons2357,White,Kf8,167,0:05:38
679,8,Luke123113,Black,Ke6,168,0:04:12
680,8,Alfons2357,White,Kg8,169,0:05:42
681,8,Luke123113,Black,Kf6,170,0:04:20
682,8,Alfons2357,White,Kf8,171,0:05:50
683,8,Luke123113,Black,Qa8#,172,0:04:24
684,9,Alfons2357,White,e4,1,0:05:58
685,9,Wildur,Black,e5,2,0:04:27
686,9,Alfons2357,White,Nc3,3,0:06:21
687,9,Wildur,Black,Nf6,4,0:04:29
688,9,Alfons2357,White,Bc4,5,0:06:38
689,9,Wildur,Black,d6,6,0:04:31
690,9,Alfons2357,White,d3,7,0:06:46
691,9,Wildur,Black,Nc6,8,0:04:40
692,9,Alfons2357,White,Nf3,9,0:06:49
693,9,Wildur,Black,Bg4,10,0:04:52
694,9,Alfons2357,White,Be3,11,0:06:51
695,9,Wildur,Black,Be7,12,0:05:05
696,9,Alfons2357,White,Qd2,13,0:06:58
697,9,Wildur,Black,Qd7,14,0:05:33
698,9,Alfons2357,White,d4,15,0:07:05
699,9,Wildur,Black,exd4,16,0:05:38
700,9,Alfons2357,White,Bxd4,17,0:07:26
701,9,Wildur,Black,Nxd4,18,0:05:44
702,9,Alfons2357,White,Nxd4,19,0:07:40
703,9,Wildur,Black,Bh5,20,0:05:47
704,9,Alfons2357,White,Nde2,21,0:07:44
705,9,Wildur,Black,O-O-O,22,0:06:07
706,9,Alfons2357,White,O-O,23,0:07:46
707,9,Wildur,Black,Ng4,24,0:06:48
708,9,Alfons2357,White,Nd5,25,0:08:15
709,9,Wildur,Black,Kb8,26,0:07:08
710,9,Alfons2357,White,Nxe7,27,0:08:19
711,9,Wildur,Black,Qxe7,28,0:07:46
712,9,Alfons2357,White,Bd5,29,0:08:29
713,9,Wildur,Black,f5,30,0:08:06
714,9,Alfons2357,White,Qb4,31,0:08:32
715,9,Wildur,Black,b6,32,0:08:26
716,9,Alfons2357,White,Nf4,33,0:08:37
717,9,Wildur,Black,fxe4,34,0:08:42
718,9,Alfons2357,White,Nxh5,35,0:08:45
719,9,Wildur,Black,Qh4,36,0:08:48
720,9,Alfons2357,White,h3,37,0:08:57
721,9,Wildur,Black,Qxh5,38,0:09:07
722,9,Alfons2357,White,Qxe4,39,0:08:59
723,9,Wildur,Black,Nf6,40,0:09:19
724,9,Alfons2357,White,Qc4,41,0:09:08
725,9,Wildur,Black,Nxd5,42,0:09:21
726,9,Alfons2357,White,Rfe1,43,0:09:10
727,9,Wildur,Black,Rde8,44,0:09:31
728,9,Alfons2357,White,Re2,45,0:09:12
729,9,Wildur,Black,Rxe2,46,0:09:39
730,9,Alfons2357,White,Qxe2,47,0:09:36
731,9,Wildur,Black,Qxe2,48,0:09:44
732,9,Alfons2357,White,Kh2,49,0:09:39
733,10,Drewbdew12,White,c4,1,0:09:47
734,10,Alfons2357,Black,d5,2,0:09:41
735,10,Drewbdew12,White,c5,3,0:09:47
736,10,Alfons2357,Black,e5,4,0:09:46
737,10,Drewbdew12,White,g3,5,0:09:48
738,10,Alfons2357,Black,Bxc5,6,0:09:48
739,10,Drewbdew12,White,Bg2,7,0:09:51
740,10,Alfons2357,Black,Nf6,8,0:09:51
741,10,Drewbdew12,White,e3,9,0:09:53
742,10,Alfons2357,Black,Nc6,10,0:09:55
743,10,Drewbdew12,White,Ne2,11,0:09:58
744,10,Alfons2357,Black,e4,12,0:09:56
745,10,Drewbdew12,White,d3,13,0:09:59
746,10,Alfons2357,Black,Bg4,14,0:09:57
747,10,Drewbdew12,White,d4,15,0:09:59
748,10,Alfons2357,Black,Bd6,16,0:02:55
749,10,Drewbdew12,White,O-O,17,0:05:26
750,10,Alfons2357,Black,Bf3,18,0:02:58
751,10,Drewbdew12,White,Nbc3,19,0:05:38
752,10,Alfons2357,Black,Qd7,20,0:03:18
753,10,Drewbdew12,White,a3,21,0:05:51
754,10,Alfons2357,Black,Qe6,22,0:03:32
755,10,Drewbdew12,White,b4,23,0:06:20
756,10,Alfons2357,Black,a6,24,0:04:14
757,10,Drewbdew12,White,Bxf3,25,0:06:26
758,10,Alfons2357,Black,exf3,26,0:04:15
759,10,Drewbdew12,White,Nf4,27,0:06:29
760,10,Alfons2357,Black,Bxf4,28,0:04:19
761,10,Drewbdew12,White,exf4,29,0:06:31
762,10,Alfons2357,Black,Qh3,30,0:04:28
763,10,Drewbdew12,White,Qxf3,31,0:06:39
764,10,Alfons2357,Black,Nxd4,32,0:05:10
765,10,Drewbdew12,White,Qe3+,33,0:07:06
766,10,Alfons2357,Black,Kd7,34,0:05:20
767,10,Drewbdew12,White,Qxd4,35,0:07:13
768,10,Alfons2357,Black,c6,36,0:05:29
769,10,Drewbdew12,White,Bb2,37,0:07:42
770,10,Alfons2357,Black,Ng4,38,0:05:29
771,10,Drewbdew12,White,Rfe1,39,0:07:48
772,10,Alfons2357,Black,Qxh2+,40,0:06:41
773,10,Drewbdew12,White,Kf1,41,0:08:20
774,10,Alfons2357,Black,Rhe8,42,0:07:09
775,10,Drewbdew12,White,Rxe8,43,0:08:26
776,10,Alfons2357,Black,Rxe8,44,0:07:24
777,10,Drewbdew12,White,Re1,45,0:08:32
778,10,Alfons2357,Black,Qh1#,46,0:08:09
779,11,jawadm1994,White,e4,1,0:08:41
780,11,Alfons2357,Black,c6,2,0:08:09
781,11,jawadm1994,White,Nf3,3,0:08:45
782,11,Alfons2357,Black,d5,4,0:08:17
783,11,jawadm1994,White,exd5,5,0:08:51
784,11,Alfons2357,Black,cxd5,6,0:08:34
785,11,jawadm1994,White,Nc3,7,0:08:58
786,11,Alfons2357,Black,Nc6,8,0:08:48
787,11,jawadm1994,White,d4,9,0:09:01
788,11,Alfons2357,Black,Qb6,10,0:09:11
789,11,jawadm1994,White,Nxd5,11,0:09:19
790,11,Alfons2357,Black,Qa5+,12,0:09:11
791,11,jawadm1994,White,Bd2,13,0:09:26
792,11,Alfons2357,Black,Qxd5,14,0:09:29
793,11,jawadm1994,White,c4,15,0:09:36
794,11,Alfons2357,Black,Qe4+,16,0:09:41
795,11,jawadm1994,White,Be2,17,0:09:39
796,11,Alfons2357,Black,Nxd4,18,0:09:44
797,11,jawadm1994,White,Nxd4,19,0:09:45
798,11,Alfons2357,Black,Qxg2,20,0:09:46
799,11,jawadm1994,White,Rf1,21,0:09:48
800,11,Alfons2357,Black,Qxh2,22,0:09:50
801,11,jawadm1994,White,Qa4+,23,0:09:49
802,11,Alfons2357,Black,Bd7,24,0:09:51
803,11,jawadm1994,White,Qb4,25,0:09:53
804,11,Alfons2357,Black,Bc6,26,0:09:58
805,11,jawadm1994,White,Nxc6,27,0:09:57
806,11,Alfons2357,Black,bxc6,28,0:09:59
807,11,jawadm1994,White,Bf3,29,0:09:59
808,11,Alfons2357,Black,Qe5+,30,0:10:00
809,11,jawadm1994,White,Be3,31,0:08:06
810,11,Alfons2357,Black,e6,32,0:06:25
811,11,jawadm1994,White,Bxc6+,33,0:08:07
812,11,Alfons2357,Black,Kd8,34,0:06:36
813,11,jawadm1994,White,Bxa8,35,0:08:16
814,11,Alfons2357,Black,Bxb4+,36,0:06:41
815,11,jawadm1994,White,Ke2,37,0:08:30
816,11,Alfons2357,Black,Qxb2+,38,0:06:47
817,11,jawadm1994,White,Bd2,39,0:08:49
818,11,Alfons2357,Black,Qxd2+,40,0:06:53
819,11,jawadm1994,White,Kf3,41,0:08:55
820,11,Alfons2357,Black,Nf6,42,0:07:28
821,11,jawadm1994,White,Rfd1,43,0:09:08
822,11,Alfons2357,Black,Qxd1+,44,0:07:30
823,11,jawadm1994,White,Rxd1+,45,0:09:11
824,11,Alfons2357,Black,Ke7,46,0:07:48
825,11,jawadm1994,White,Bb7,47,0:09:25
826,11,Alfons2357,Black,h5,48,0:09:11
827,11,jawadm1994,White,a4,49,0:09:43
828,11,Alfons2357,Black,g5,50,0:09:32
829,11,jawadm1994,White,Rb1,51,0:09:54
830,11,Alfons2357,Black,Bd2,52,0:09:50
831,11,jawadm1994,White,c5,53,0:09:55
832,11,Alfons2357,Black,h4,54,0:09:52
833,11,jawadm1994,White,c6,55,0:09:57
834,11,Alfons2357,Black,Ba5,56,0:09:55
835,11,jawadm1994,White,Rc1,57,0:01:44
836,11,Alfons2357,Black,Bc7,58,0:04:21
837,11,jawadm1994,White,a5,59,0:01:46
838,11,Alfons2357,Black,e5,60,0:04:27
839,11,jawadm1994,White,a6,61,0:01:48
840,11,Alfons2357,Black,g4+,62,0:04:32
841,11,jawadm1994,White,Kg2,63,0:01:51
842,11,Alfons2357,Black,Ke6,64,0:04:45
843,11,jawadm1994,White,Bc8+,65,0:02:15
844,11,Alfons2357,Black,Rxc8,66,0:04:54
845,11,jawadm1994,White,f3,67,0:02:34
846,11,Alfons2357,Black,gxf3+,68,0:05:00
847,11,jawadm1994,White,Kxf3,69,0:02:39
848,11,Alfons2357,Black,Rg8,70,0:05:46
849,11,jawadm1994,White,Rh1,71,0:03:04
850,11,Alfons2357,Black,Rg4,72,0:06:28
851,11,jawadm1994,White,Rc1,73,0:03:20
852,11,Alfons2357,Black,e4+,74,0:06:57
853,12,Alfons2357,White,e4,1,0:04:13
854,12,japlin007,Black,e5,2,0:07:30
855,12,Alfons2357,White,Nf3,3,0:04:32
856,12,japlin007,Black,Nc6,4,0:07:33
857,12,Alfons2357,White,Bc4,5,0:04:35
858,12,japlin007,Black,Bc5,6,0:07:38
859,12,Alfons2357,White,O-O,7,0:05:29
860,12,japlin007,Black,Nf6,8,0:08:10
861,12,Alfons2357,White,d3,9,0:06:02
862,12,japlin007,Black,O-O,10,0:08:16
863,12,Alfons2357,White,Re1,11,0:06:08
864,12,japlin007,Black,d6,12,0:08:34
865,12,Alfons2357,White,Be3,13,0:06:18
866,12,japlin007,Black,Bxe3,14,0:08:48
867,12,Alfons2357,White,Rxe3,15,0:07:29
868,12,japlin007,Black,Ng4,16,0:08:52
869,12,Alfons2357,White,Re2,17,0:08:04
870,12,japlin007,Black,Nd4,18,0:08:54
871,12,Alfons2357,White,Nxd4,19,0:08:28
872,12,japlin007,Black,exd4,20,0:09:21
873,12,Alfons2357,White,h3,21,0:08:50
874,12,japlin007,Black,Ne5,22,0:09:23
875,12,Alfons2357,White,Nd2,23,0:09:31
876,12,japlin007,Black,Nxc4,24,0:09:41
877,12,Alfons2357,White,Nxc4,25,0:09:48
878,12,japlin007,Black,Qg5,26,0:09:51
879,12,Alfons2357,White,Qd2,27,0:09:54
880,12,japlin007,Black,Qg6,28,0:09:54
881,12,Alfons2357,White,Rae1,29,0:09:57
882,12,japlin007,Black,Bxh3,30,0:09:59
883,12,Alfons2357,White,f4,31,0:01:47
884,12,japlin007,Black,b5,32,0:04:51
885,12,Alfons2357,White,Na5,33,0:02:02
886,12,japlin007,Black,Bg4,34,0:05:24
887,12,Alfons2357,White,f5,35,0:02:04
888,12,japlin007,Black,Qh5,36,0:05:37
889,12,Alfons2357,White,Rf2,37,0:02:14
890,12,japlin007,Black,Qh4,38,0:05:51
891,12,Alfons2357,White,c4,39,0:02:18
892,12,japlin007,Black,dxc3,40,0:05:54
893,12,Alfons2357,White,Qxc3,41,0:02:29
894,12,japlin007,Black,Qg3,42,0:05:58
895,12,Alfons2357,White,Qxc7,43,0:02:32
896,12,japlin007,Black,Qxd3,44,0:06:02
897,12,Alfons2357,White,Qc6,45,0:02:45
898,13,began2lve,White,e4,1,0:06:08
899,13,Alfons2357,Black,c6,2,0:02:56
900,13,began2lve,White,d4,3,0:06:35
901,13,Alfons2357,Black,d5,4,0:03:08
902,13,began2lve,White,e5,5,0:06:41
903,13,Alfons2357,Black,Bf5,6,0:03:13
904,13,began2lve,White,Bd3,7,0:06:44
905,13,Alfons2357,Black,Bxd3,8,0:04:23
906,13,began2lve,White,Qxd3,9,0:06:57
907,13,Alfons2357,Black,Nd7,10,0:04:24
908,13,began2lve,White,Nf3,11,0:07:01
909,13,Alfons2357,Black,e6,12,0:04:27
910,13,began2lve,White,Bg5,13,0:07:02
911,13,Alfons2357,Black,Qc7,14,0:04:28
912,13,began2lve,White,O-O,15,0:07:05
913,13,Alfons2357,Black,Be7,16,0:04:29
914,13,began2lve,White,Qe3,17,0:07:10
915,13,Alfons2357,Black,Bxg5,18,0:04:30
916,13,began2lve,White,Nxg5,19,0:07:12
917,13,Alfons2357,Black,Nb6,20,0:04:38
918,13,began2lve,White,Qf4,21,0:07:18
919,13,Alfons2357,Black,Nc4,22,0:05:01
920,13,began2lve,White,Nd2,23,0:07:29
921,13,Alfons2357,Black,Nxb2,24,0:05:04
922,13,began2lve,White,Rab1,25,0:07:32
923,13,Alfons2357,Black,Nc4,26,0:05:22
924,13,began2lve,White,Nxc4,27,0:07:41
925,13,Alfons2357,Black,dxc4,28,0:05:24
926,13,began2lve,White,c3,29,0:07:43
927,13,Alfons2357,Black,f6,30,0:05:27
928,13,began2lve,White,exf6,31,0:08:00
929,13,Alfons2357,Black,Qxf4,32,0:05:53
930,13,began2lve,White,Nxe6,33,0:08:09
931,13,Alfons2357,Black,Nxf6,34,0:06:17
932,13,began2lve,White,Nxf4,35,0:08:16
933,13,Alfons2357,Black,O-O-O,36,0:06:59
934,13,began2lve,White,a4,37,0:08:20
935,13,Alfons2357,Black,Rhe8,38,0:07:02
936,13,began2lve,White,Rb4,39,0:08:22
937,13,Alfons2357,Black,Nd5,40,0:07:06
938,13,began2lve,White,Nxd5,41,0:08:26
939,13,Alfons2357,Black,cxd5,42,0:07:09
940,13,began2lve,White,Rfb1,43,0:08:32
941,13,Alfons2357,Black,Re7,44,0:07:30
942,13,began2lve,White,Rb5,45,0:08:36
943,13,Alfons2357,Black,Rde8,46,0:07:32
944,13,began2lve,White,Rc5+,47,0:08:42
945,13,Alfons2357,Black,Kb8,48,0:07:45
946,13,began2lve,White,g3,49,0:08:44
947,13,Alfons2357,Black,Re2,50,0:08:14
948,13,began2lve,White,Kf1,51,0:08:48
949,13,Alfons2357,Black,Rc2,52,0:08:17
950,13,began2lve,White,Rcb5,53,0:08:53
951,13,Alfons2357,Black,Rxc3,54,0:08:30
952,13,began2lve,White,Rxb7+,55,0:08:55
953,13,Alfons2357,Black,Ka8,56,0:08:31
954,13,began2lve,White,Rxg7,57,0:08:58
955,13,Alfons2357,Black,Ra3,58,0:08:54
956,13,began2lve,White,Rb4,59,0:09:00
957,13,Alfons2357,Black,a5,60,0:09:15
958,13,began2lve,White,Rb5,61,0:09:24
959,13,Alfons2357,Black,Rxa4,62,0:09:21
